date,NYSE
2014-05-20,10541.95
2014-05-19,10618.64
2014-05-16,10603.18
2014-05-15,10568.37
2014-05-14,10656.12
2014-05-13,10702.86
2014-05-12,10703.5
2014-05-09,10606.69
2014-05-08,10610.65
2014-05-07,10626.84
2014-05-06,10568.68
2014-05-05,10630.14
2014-05-02,10629.99
2014-05-01,10629.34
2014-04-30,10627.18
2014-04-29,10583.65
2014-04-28,10526.52
2014-04-25,10505.01
2014-04-24,10575.91
2014-04-23,10581.89
2014-04-22,10599.02
2014-04-21,10559.35
2014-04-17,10532.83
2014-04-16,10505.79
2014-04-15,10401.98
2014-04-14,10359.44
2014-04-11,10280.94
2014-04-10,10366.82
2014-04-09,10554.94
2014-04-08,10452.01
2014-04-07,10407.42
2014-04-04,10517.05
2014-04-03,10598.48
2014-04-02,10616.86
2014-04-01,10584.31
2014-03-31,10527.77
2014-03-28,10434.87
2014-03-27,10373.44
2014-03-26,10359.36
2014-03-25,10417.06
2014-03-24,10362.06
2014-03-21,10392.22
2014-03-20,10400.7
2014-03-19,10359.5
2014-03-18,10441.48
2014-03-17,10377.02
2014-03-14,10285.08
2014-03-13,10297.74
2014-03-12,10418.99
2014-03-11,10425.64
2014-03-10,10486.15
2014-03-07,10511.91
2014-03-06,10525.52
2014-03-05,10482.84
2014-03-04,10489.97
2014-03-03,10329.8
2014-02-28,10425.86
2014-02-27,10397.81
2014-02-26,10349.96
2014-02-25,10353.78
2014-02-24,10369.52
2014-02-21,10306.9
2014-02-20,10316.89
2014-02-19,10254.24
2014-02-18,10319.12
2014-02-14,10282.53
2014-02-13,10228.58
2014-02-12,10173.77
2014-02-11,10170.37
2014-02-10,10050.4
2014-02-07,10055.37
2014-02-06,9940.22
2014-02-05,9809.03
2014-02-04,9816.97
2014-02-03,9741.58
2014-01-31,9967.65
2014-01-30,10048.69
2014-01-29,9962.92
2014-01-28,10066.85
2014-01-27,9981.35
2014-01-24,10034.42
2014-01-23,10269.39
2014-01-22,10368.89
2014-01-21,10366.01
2014-01-17,10343.47
2014-01-16,10376.23
2014-01-15,10385.39
2014-01-14,10343.09
2014-01-13,10256.15
2014-01-10,10371.13
2014-01-09,10325.74
2014-01-08,10320.92
2014-01-07,10327.33
2014-01-06,10270.06
2014-01-03,10296.77
2014-01-02,10283.42
2013-12-31,10400.33
2013-12-30,10357.84
2013-12-27,10353.23
2013-12-26,10331.68
2013-12-24,10284.4
2013-12-23,10246.68
2013-12-20,10196.08
2013-12-19,10151.53
2013-12-18,10154.2
2013-12-17,9989.08
2013-12-16,10024.97
2013-12-13,9954.87
2013-12-12,9949.58
2013-12-11,9991.45
2013-12-10,10114.67
2013-12-09,10146.26
2013-12-06,10131.22
2013-12-05,10016.74
2013-12-04,10064.87
2013-12-03,10086.73
2013-12-02,10137.02
2013-11-29,10183.23
2013-11-27,10182.99
2013-11-26,10167.9
2013-11-25,10176.2
2013-11-22,10205.72
2013-11-21,10162.4
2013-11-20,10096.44
2013-11-19,10135.64
2013-11-18,10167.16
2013-11-15,10189.8
2013-11-14,10130.52
2013-11-13,10079.89
2013-11-12,10009.84
2013-11-11,10042.94
2013-11-08,10032.14
2013-11-07,9924.37
2013-11-06,10059.46
2013-11-05,10011.92
2013-11-04,10064.11
2013-11-01,10018.16
2013-10-31,10009.65
2013-10-30,10054.38
2013-10-29,10108.41
2013-10-28,10058.54
2013-10-25,10053.86
2013-10-24,10029.19
2013-10-23,9990.33
2013-10-22,10056.6
2013-10-21,9982.69
2013-10-18,9984.63
2013-10-17,9934.84
2013-10-16,9845.0
2013-10-15,9726.62
2013-10-14,9797.18
2013-10-11,9761.76
2013-10-10,9693.97
2013-10-09,9497.02
2013-10-08,9483.17
2013-10-07,9597.54
2013-10-04,9675.71
2013-10-03,9619.2
2013-10-02,9689.3
2013-10-01,9693.28
2013-09-30,9621.25
2013-09-27,9684.19
2013-09-26,9726.26
2013-09-25,9698.96
2013-09-24,9715.21
2013-09-23,9733.03
2013-09-20,9769.73
2013-09-19,9854.76
2013-09-18,9887.88
2013-09-17,9738.93
2013-09-16,9704.47
2013-09-13,9635.08
2013-09-12,9607.32
2013-09-11,9655.38
2013-09-10,9620.71
2013-09-09,9539.93
2013-09-06,9439.69
2013-09-05,9420.35
2013-09-04,9400.24
2013-09-03,9333.49
2013-08-30,9270.66
2013-08-29,9315.82
2013-08-28,9309.07
2013-08-27,9288.11
2013-08-26,9432.51
2013-08-23,9474.82
2013-08-22,9425.78
2013-08-21,9339.38
2013-08-20,9421.56
2013-08-19,9385.89
2013-08-16,9465.59
2013-08-15,9489.29
2013-08-14,9593.5
2013-08-13,9630.57
2013-08-12,9609.03
2013-08-09,9622.11
2013-08-08,9634.7
2013-08-07,9568.26
2013-08-06,9614.32
2013-08-05,9671.6
2013-08-02,9690.07
2013-08-01,9673.4
2013-07-31,9558.83
2013-07-30,9556.17
2013-07-29,9571.78
2013-07-26,9620.13
2013-07-25,9635.06
2013-07-24,9605.06
2013-07-23,9659.62
2013-07-22,9650.59
2013-07-19,9618.51
2013-07-18,9587.2
2013-07-17,9523.8
2013-07-16,9489.01
2013-07-15,9520.96
2013-07-12,9498.51
2013-07-11,9493.26
2013-07-10,9340.69
2013-07-09,9341.41
2013-07-08,9266.3
2013-07-05,9214.18
2013-07-03,9135.09
2013-07-02,9144.73
2013-07-01,9167.89
2013-06-28,9112.7
2013-06-27,9143.56
2013-06-26,9067.27
2013-06-25,8989.26
2013-06-24,8892.03
2013-06-21,9018.55
2013-06-20,8995.97
2013-06-19,9255.71
2013-06-18,9399.64
2013-06-17,9337.89
2013-06-14,9263.69
2013-06-13,9331.37
2013-06-12,9189.44
2013-06-11,9255.48
2013-06-10,9358.0
2013-06-07,9355.41
2013-06-06,9260.5
2013-06-05,9178.42
2013-06-04,9320.09
2013-06-03,9357.08
2013-05-31,9302.27
2013-05-30,9460.06
2013-05-29,9422.49
2013-05-28,9494.17
2013-05-24,9442.23
2013-05-23,9466.31
2013-05-22,9508.05
2013-05-21,9598.27
2013-05-20,9587.54
2013-05-17,9576.42
2013-05-16,9489.31
2013-05-15,9551.42
2013-05-14,9515.86
2013-05-13,9437.18
2013-05-10,9442.76
2013-05-09,9409.23
2013-05-08,9463.32
2013-05-07,9409.01
2013-05-06,9348.9
2013-05-03,9340.47
2013-05-02,9246.73
2013-05-01,9175.79
2013-04-30,9276.88
2013-04-29,9245.22
2013-04-26,9169.9
2013-04-25,9188.86
2013-04-24,9146.46
2013-04-23,9113.8
2013-04-22,9019.92
2013-04-19,8994.12
2013-04-18,8921.18
2013-04-17,8948.36
2013-04-16,9086.43
2013-04-15,8953.94
2013-04-12,9188.26
2013-04-11,9234.02
2013-04-10,9189.09
2013-04-09,9088.38
2013-04-08,9051.59
2013-04-05,9000.25
2013-04-04,9027.83
2013-04-03,8983.4
2013-04-02,9092.9
2013-04-01,9107.76
2013-03-28,9107.05
2013-03-27,9070.45
2013-03-26,9083.71
2013-03-25,9022.96
2013-03-22,9065.8
2013-03-21,9009.66
2013-03-20,9081.09
2013-03-19,9017.67
2013-03-18,9045.44
2013-03-15,9116.68
2013-03-14,9127.97
2013-03-13,9057.02
2013-03-12,9059.96
2013-03-11,9082.24
2013-03-08,9054.45
2013-03-07,9013.44
2013-03-06,8996.97
2013-03-05,8978.09
2013-03-04,8901.05
2013-03-01,8874.19
2013-02-28,8868.72
2013-02-27,8875.33
2013-02-26,8766.18
2013-02-25,8719.4
2013-02-22,8894.63
2013-02-21,8810.29
2013-02-20,8883.62
2013-02-19,9004.38
2013-02-15,8933.22
2013-02-14,8953.07
2013-02-13,8955.6
2013-02-12,8957.61
2013-02-11,8919.02
2013-02-08,8935.24
2013-02-07,8893.75
2013-02-06,8934.24
2013-02-05,8920.13
2013-02-04,8852.82
2013-02-01,8965.12
2013-01-31,8883.79
2013-01-30,8904.32
2013-01-29,8935.64
2013-01-28,8880.02
2013-01-25,8904.52
2013-01-24,8856.59
2013-01-23,8828.66
2013-01-22,8832.75
2013-01-18,8792.63
2013-01-17,8766.55
2013-01-16,8710.56
2013-01-15,8733.1
2013-01-14,8717.45
2013-01-11,8712.4
2013-01-10,8713.76
2013-01-09,8636.1
2013-01-08,8604.38
2013-01-07,8636.91
2013-01-04,8667.68
2013-01-03,8607.79
2013-01-02,8632.01
2012-12-31,8443.51
2012-12-28,8316.17
2012-12-27,8399.83
2012-12-26,8395.49
2012-12-24,8420.55
2012-12-21,8443.16
2012-12-20,8516.43
2012-12-19,8463.82
2012-12-18,8499.35
2012-12-17,8407.01
2012-12-14,8333.73
2012-12-13,8338.32
2012-12-12,8380.87
2012-12-11,8366.47
2012-12-10,8322.68
2012-12-07,8314.29
2012-12-06,8280.93
2012-12-05,8264.8
2012-12-04,8223.87
2012-12-03,8223.54
2012-11-30,8260.43
2012-11-29,8256.07
2012-11-28,8207.36
2012-11-27,8150.79
2012-11-26,8197.57
2012-11-23,8225.51
2012-11-21,8112.18
2012-11-20,8086.42
2012-11-19,8080.29
2012-11-16,7931.55
2012-11-15,7896.88
2012-11-14,7903.42
2012-11-13,8023.23
2012-11-12,8054.07
2012-11-09,8053.57
2012-11-08,8050.83
2012-11-07,8138.81
2012-11-06,8312.35
2012-11-05,8240.26
2012-11-02,8234.91
2012-11-01,8311.36
2012-10-31,8221.4
2012-10-26,8190.2
2012-10-25,8211.91
2012-10-24,8179.26
2012-10-23,8195.31
2012-10-22,8329.19
2012-10-19,8324.15
2012-10-18,8442.81
2012-10-17,8446.52
2012-10-16,8386.47
2012-10-15,8293.49
2012-10-12,8227.08
2012-10-11,8256.59
2012-10-10,8229.17
2012-10-09,8279.11
2012-10-08,8359.12
2012-10-05,8384.07
2012-10-04,8376.34
2012-10-03,8297.5
2012-10-02,8295.11
2012-10-01,8284.37
2012-09-28,8251.0
2012-09-27,8303.74
2012-09-26,8221.32
2012-09-25,8274.78
2012-09-24,8356.56
2012-09-21,8377.51
2012-09-20,8372.91
2012-09-19,8400.49
2012-09-18,8387.44
2012-09-17,8408.97
2012-09-14,8458.88
2012-09-13,8407.03
2012-09-12,8267.32
2012-09-11,8246.15
2012-09-10,8192.4
2012-09-07,8234.51
2012-09-06,8160.56
2012-09-05,7992.01
2012-09-04,8002.31
2012-08-31,8014.93
2012-08-30,7966.24
2012-08-29,8031.65
2012-08-28,8033.85
2012-08-27,8036.25
2012-08-24,8047.87
2012-08-23,8011.44
2012-08-22,8074.23
2012-08-21,8082.68
2012-08-20,8094.33
2012-08-17,8102.08
2012-08-16,8090.0
2012-08-15,8029.01
2012-08-14,8019.53
2012-08-13,8018.64
2012-08-10,8044.76
2012-08-09,8025.01
2012-08-08,8018.24
2012-08-07,8017.71
2012-08-06,7964.1
2012-08-03,7939.55
2012-08-02,7765.6
2012-08-01,7840.78
2012-07-31,7863.94
2012-07-30,7911.05
2012-07-27,7912.17
2012-07-26,7754.51
2012-07-25,7607.57
2012-07-24,7590.62
2012-07-23,7670.54
2012-07-20,7759.59
2012-07-19,7849.75
2012-07-18,7831.09
2012-07-17,7794.77
2012-07-16,7743.02
2012-07-13,7758.68
2012-07-12,7638.65
2012-07-11,7685.37
2012-07-10,7667.57
2012-07-09,7736.34
2012-07-06,7756.62
2012-07-05,7837.78
2012-07-03,7901.67
2012-07-02,7832.23
2012-06-29,7801.84
2012-06-28,7597.52
2012-06-27,7598.05
2012-06-26,7527.09
2012-06-25,7491.87
2012-06-22,7616.59
2012-06-21,7566.11
2012-06-20,7757.92
2012-06-19,7766.26
2012-06-18,7662.29
2012-06-15,7664.27
2012-06-14,7582.83
2012-06-13,7506.42
2012-06-12,7557.82
2012-06-11,7459.27
2012-06-08,7553.77
2012-06-07,7519.83
2012-06-06,7517.46
2012-06-05,7338.63
2012-06-04,7285.53
2012-06-01,7292.23
2012-05-31,7463.96
2012-05-30,7471.4
2012-05-29,7615.04
2012-05-25,7534.33
2012-05-24,7552.36
2012-05-23,7540.9
2012-05-22,7542.58
2012-05-21,7542.98
2012-05-18,7427.74
2012-05-17,7480.43
2012-05-16,7592.82
2012-05-15,7635.81
2012-05-14,7705.45
2012-05-11,7815.89
2012-05-10,7852.75
2012-05-09,7820.26
2012-05-08,7887.26
2012-05-07,7948.77
2012-05-04,7933.3
2012-05-03,8049.89
2012-05-02,8124.33
2012-05-01,8164.04
2012-04-30,8119.07
2012-04-27,8151.91
2012-04-26,8123.07
2012-04-25,8070.78
2012-04-24,7988.02
2012-04-23,7940.74
2012-04-20,8025.53
2012-04-19,7995.92
2012-04-18,8030.37
2012-04-17,8064.08
2012-04-16,7949.57
2012-04-13,7931.1
2012-04-12,8039.96
2012-04-11,7912.85
2012-04-10,7841.92
2012-04-09,7992.32
2012-04-05,8081.35
2012-04-04,8106.79
2012-04-03,8216.54
2012-04-02,8280.83
2012-03-30,8206.93
2012-03-29,8166.37
2012-03-28,8188.35
2012-03-27,8239.37
2012-03-26,8288.79
2012-03-23,8180.06
2012-03-22,8141.33
2012-03-21,8219.34
2012-03-20,8241.28
2012-03-19,8297.47
2012-03-16,8270.41
2012-03-15,8246.72
2012-03-14,8185.31
2012-03-13,8234.47
2012-03-12,8086.28
2012-03-09,8102.1
2012-03-08,8082.37
2012-03-07,7979.78
2012-03-06,7920.14
2012-03-05,8091.27
2012-03-02,8125.18
2012-03-01,8175.11
2012-02-29,8113.25
2012-02-28,8171.55
2012-02-27,8143.56
2012-02-24,8151.97
2012-02-23,8136.24
2012-02-22,8094.38
2012-02-21,8115.42
2012-02-17,8114.51
2012-02-16,8092.19
2012-02-15,7998.65
2012-02-14,8029.62
2012-02-13,8056.23
2012-02-10,7992.03
2012-02-09,8081.25
2012-02-08,8082.98
2012-02-07,8069.71
2012-02-06,8048.03
2012-02-03,8060.43
2012-02-02,7945.43
2012-02-01,7931.45
2012-01-31,7838.48
2012-01-30,7834.41
2012-01-27,7876.61
2012-01-26,7883.9
2012-01-25,7915.05
2012-01-24,7840.65
2012-01-23,7855.52
2012-01-20,7829.33
2012-01-19,7819.37
2012-01-18,7766.95
2012-01-17,7670.47
2012-01-13,7632.03
2012-01-12,7681.26
2012-01-11,7661.98
2012-01-10,7668.9
2012-01-09,7584.66
2012-01-06,7557.68
2012-01-05,7599.97
2012-01-04,7612.15
2012-01-03,7624.32
2011-12-30,7477.03
2011-12-29,7485.63
2011-12-28,7396.99
2011-12-27,7508.37
2011-12-23,7518.66
2011-12-22,7460.75
2011-12-21,7388.52
2011-12-20,7360.97
2011-12-19,7142.45
2011-12-16,7237.66
2011-12-15,7217.1
2011-12-14,7184.75
2011-12-13,7277.62
2011-12-12,7363.49
2011-12-09,7502.88
2011-12-08,7369.52
2011-12-07,7559.71
2011-12-06,7539.32
2011-12-05,7531.01
2011-12-02,7453.55
2011-12-01,7450.43
2011-11-30,7484.5
2011-11-29,7149.71
2011-11-28,7120.55
2011-11-25,6898.18
2011-11-23,6919.92
2011-11-22,7094.89
2011-11-21,7134.47
2011-11-18,7282.47
2011-11-17,7274.15
2011-11-16,7392.02
2011-11-15,7509.05
2011-11-14,7493.3
2011-11-11,7576.18
2011-11-10,7423.68
2011-11-09,7353.45
2011-11-08,7671.91
2011-11-07,7590.43
2011-11-04,7552.23
2011-11-03,7605.14
2011-11-02,7461.16
2011-11-01,7337.14
2011-10-31,7565.03
2011-10-28,7803.94
2011-10-27,7813.99
2011-10-26,7506.15
2011-10-25,7400.82
2011-10-24,7547.63
2011-10-21,7431.1
2011-10-20,7273.9
2011-10-19,7240.26
2011-10-18,7341.73
2011-10-17,7188.66
2011-10-14,7350.46
2011-10-13,7229.08
2011-10-12,7263.69
2011-10-11,7161.26
2011-10-10,7173.45
2011-10-07,6925.8
2011-10-06,6997.64
2011-10-05,6844.16
2011-10-04,6722.98
2011-10-03,6574.29
2011-09-30,6791.65
2011-09-29,6974.91
2011-09-28,6876.94
2011-09-27,7043.12
2011-09-26,6940.81
2011-09-23,6770.73
2011-09-22,6726.62
2011-09-21,6981.33
2011-09-20,7217.52
2011-09-19,7234.63
2011-09-16,7348.18
2011-09-15,7329.1
2011-09-14,7199.12
2011-09-13,7109.95
2011-09-12,7047.12
2011-09-09,7045.01
2011-09-08,7257.36
2011-09-07,7355.17
2011-09-06,7148.13
2011-09-02,7250.73
2011-09-01,7443.46
2011-08-31,7528.39
2011-08-30,7464.0
2011-08-29,7450.3
2011-08-26,7245.82
2011-08-25,7149.67
2011-08-24,7273.13
2011-08-23,7209.59
2011-08-22,6980.62
2011-08-19,6970.1
2011-08-18,7079.41
2011-08-17,7418.94
2011-08-16,7394.49
2011-08-15,7482.71
2011-08-12,7303.88
2011-08-11,7257.58
2011-08-10,6938.23
2011-08-09,7258.04
2011-08-08,6895.97
2011-08-05,7419.07
2011-08-04,7428.4
2011-08-03,7853.2
2011-08-02,7831.98
2011-08-01,8040.93
2011-07-29,8079.44
2011-07-28,8124.03
2011-07-27,8153.21
2011-07-26,8331.67
2011-07-25,8357.57
2011-07-22,8408.2
2011-07-21,8411.45
2011-07-20,8281.83
2011-07-19,8254.38
2011-07-18,8135.53
2011-07-15,8227.04
2011-07-14,8191.13
2011-07-13,8246.8
2011-07-12,8192.75
2011-07-11,8228.73
2011-07-08,8410.19
2011-07-07,8476.13
2011-07-06,8396.48
2011-07-05,8404.63
2011-07-01,8425.48
2011-06-30,8319.1
2011-06-29,8228.5
2011-06-28,8135.98
2011-06-27,8031.08
2011-06-24,7974.72
2011-06-23,8054.08
2011-06-22,8101.84
2011-06-21,8156.27
2011-06-20,8032.22
2011-06-17,8000.11
2011-06-16,7963.6
2011-06-15,7967.81
2011-06-14,8132.77
2011-06-13,8017.06
2011-06-10,8016.39
2011-06-09,8149.65
2011-06-08,8081.35
2011-06-07,8131.69
2011-06-06,8115.87
2011-06-03,8222.15
2011-06-02,8277.76
2011-06-01,8281.59
2011-05-31,8477.28
2011-05-27,8386.34
2011-05-26,8341.66
2011-05-25,8295.37
2011-05-24,8252.46
2011-05-23,8236.55
2011-05-20,8357.53
2011-05-19,8427.95
2011-05-18,8407.48
2011-05-17,8333.07
2011-05-16,8336.59
2011-05-13,8371.67
2011-05-12,8456.18
2011-05-11,8428.09
2011-05-10,8550.49
2011-05-09,8478.19
2011-05-06,8425.9
2011-05-05,8397.4
2011-05-04,8506.61
2011-05-03,8584.68
2011-05-02,8671.41
2011-04-29,8671.41
2011-04-28,8639.73
2011-04-27,8609.28
2011-04-26,8554.99
2011-04-25,8485.25
2011-04-21,8504.36
2011-04-20,8457.65
2011-04-19,8332.03
2011-04-18,8277.11
2011-04-15,8400.31
2011-04-14,8374.16
2011-04-13,8367.31
2011-04-12,8360.46
2011-04-11,8445.77
2011-04-08,8483.94
2011-04-07,8489.33
2011-04-06,8508.23
2011-04-05,8488.39
2011-04-04,8482.41
2011-04-01,8469.34
2011-03-31,8404.98
2011-03-30,8416.69
2011-03-29,8345.38
2011-03-28,8296.52
2011-03-25,8321.78
2011-03-24,8311.61
2011-03-23,8248.83
2011-03-22,8228.41
2011-03-21,8256.36
2011-03-18,8116.4
2011-03-17,8064.86
2011-03-16,7929.87
2011-03-15,8092.11
2011-03-14,8193.96
2011-03-11,8248.53
2011-03-10,8200.07
2011-03-09,8379.44
2011-03-08,8394.04
2011-03-07,8337.02
2011-03-04,8413.05
2011-03-03,8465.45
2011-03-02,8338.76
2011-03-01,8315.85
2011-02-28,8438.55
2011-02-25,8378.04
2011-02-24,8276.29
2011-02-23,8292.92
2011-02-22,8325.86
2011-02-21,8507.9
2011-02-18,8507.9
2011-02-17,8497.41
2011-02-16,8453.76
2011-02-15,8383.67
2011-02-14,8405.15
2011-02-11,8374.89
2011-02-10,8337.13
2011-02-09,8343.99
2011-02-08,8379.85
2011-02-07,8336.64
2011-02-04,8288.5
2011-02-03,8289.05
2011-02-02,8272.57
2011-02-01,8290.09
2011-01-31,8139.16
2011-01-28,8062.64
2011-01-27,8207.06
2011-01-26,8193.64
2011-01-25,8141.13
2011-01-24,8157.42
2011-01-21,8105.75
2011-01-20,8076.72
2011-01-19,8104.92
2011-01-18,8190.91
2011-01-17,8174.12
2011-01-14,8174.12
2011-01-13,8119.43
2011-01-12,8122.98
2011-01-11,8018.68
2011-01-10,7966.09
2011-01-07,7980.32
2011-01-06,8000.9
2011-01-05,8040.04
2011-01-04,8022.18
2011-01-03,8043.97
2010-12-31,7964.02
2010-12-30,7951.91
2010-12-29,7961.48
2010-12-28,7931.67
2010-12-27,7920.94
2010-12-23,7925.36
2010-12-22,7931.76
2010-12-21,7906.1
2010-12-20,7846.96
2010-12-17,7835.31
2010-12-16,7840.24
2010-12-15,7798.78
2010-12-14,7855.22
2010-12-13,7850.02
2010-12-10,7823.3
2010-12-09,7782.14
2010-12-08,7750.32
2010-12-07,7739.64
2010-12-06,7740.69
2010-12-03,7751.58
2010-12-02,7712.25
2010-12-01,7603.73
2010-11-30,7430.94
2010-11-29,7483.34
2010-11-26,7500.54
2010-11-24,7579.26
2010-11-23,7470.77
2010-11-22,7610.3
2010-11-19,7641.08
2010-11-18,7619.94
2010-11-17,7488.76
2010-11-16,7472.63
2010-11-15,7617.51
2010-11-12,7623.24
2010-11-11,7723.24
2010-11-10,7747.46
2010-11-09,7702.31
2010-11-08,7782.2
2010-11-05,7800.66
2010-11-04,7782.43
2010-11-03,7608.41
2010-11-02,7582.14
2010-11-01,7509.21
2010-10-29,7513.35
2010-10-28,7504.85
2010-10-27,7480.87
2010-10-26,7530.8
2010-10-25,7546.38
2010-10-22,7522.91
2010-10-21,7515.67
2010-10-20,7523.81
2010-10-19,7423.65
2010-10-18,7571.1
2010-10-15,7520.6
2010-10-14,7546.59
2010-10-13,7561.5
2010-10-12,7489.62
2010-10-11,7479.01
2010-10-08,7478.42
2010-10-07,7425.01
2010-10-06,7448.33
2010-10-05,7434.18
2010-10-04,7272.53
2010-10-01,7335.91
2010-09-30,7281.07
2010-09-29,7299.31
2010-09-28,7310.32
2010-09-27,7263.37
2010-09-24,7301.04
2010-09-23,7141.51
2010-09-22,7210.85
2010-09-21,7245.95
2010-09-20,7266.02
2010-09-17,7154.65
2010-09-16,7169.48
2010-09-15,7179.79
2010-09-14,7162.08
2010-09-13,7156.18
2010-09-10,7067.51
2010-09-09,7034.37
2010-09-08,6999.94
2010-09-07,6959.94
2010-09-03,7055.03
2010-09-02,6966.25
2010-09-01,6910.98
2010-08-31,6704.15
2010-08-30,6695.28
2010-08-27,6794.91
2010-08-26,6665.26
2010-08-25,6696.12
2010-08-24,6681.03
2010-08-23,6784.97
2010-08-20,6813.15
2010-08-19,6850.45
2010-08-18,6968.08
2010-08-17,6959.79
2010-08-16,6871.58
2010-08-13,6861.04
2010-08-12,6881.94
2010-08-11,6902.71
2010-08-10,7139.75
2010-08-09,7188.3
2010-08-06,7153.72
2010-08-05,7174.27
2010-08-04,7182.14
2010-08-03,7146.99
2010-08-02,7174.9
2010-07-30,6998.99
2010-07-29,6994.57
2010-07-28,6999.18
2010-07-27,7044.99
2010-07-26,7046.0
2010-07-23,6965.11
2010-07-22,6901.91
2010-07-21,6731.16
2010-07-20,6820.04
2010-07-19,6739.64
2010-07-16,6709.51
2010-07-15,6916.81
2010-07-14,6903.36
2010-07-13,6907.78
2010-07-12,6794.48
2010-07-09,6808.71
2010-07-08,6755.81
2010-07-07,6685.78
2010-07-06,6486.12
2010-07-02,6434.81
2010-07-01,6462.03
2010-06-30,6469.65
2010-06-29,6520.09
2010-06-28,6736.6
2010-06-25,6763.93
2010-06-24,6730.24
2010-06-23,6850.05
2010-06-22,6858.95
2010-06-21,6978.86
2010-06-18,6988.24
2010-06-17,6982.04
2010-06-16,6976.08
2010-06-15,6989.88
2010-06-14,6817.97
2010-06-11,6814.76
2010-06-10,6783.51
2010-06-09,6559.71
2010-06-08,6596.12
2010-06-07,6512.42
2010-06-04,6600.27
2010-06-03,6860.39
2010-06-02,6839.61
2010-06-01,6661.1
2010-05-28,6791.57
2010-05-27,6893.29
2010-05-26,6631.36
2010-05-25,6665.83
2010-05-24,6666.74
2010-05-21,6775.45
2010-05-20,6653.0
2010-05-19,6927.21
2010-05-18,6959.21
2010-05-17,7063.83
2010-05-14,7077.64
2010-05-13,7234.37
2010-05-12,7316.36
2010-05-11,7221.66
2010-05-10,7257.62
2010-05-07,6916.18
2010-05-06,7011.92
2010-05-05,7258.02
2010-05-04,7337.25
2010-05-03,7543.12
2010-04-30,7474.4
2010-04-29,7589.29
2010-04-28,7499.72
2010-04-27,7463.09
2010-04-26,7677.65
2010-04-23,7701.61
2010-04-22,7642.83
2010-04-21,7644.67
2010-04-20,7669.11
2010-04-19,7596.56
2010-04-16,7584.62
2010-04-15,7719.66
2010-04-14,7728.96
2010-04-13,7638.35
2010-04-12,7641.75
2010-04-09,7629.05
2010-04-08,7565.33
2010-04-07,7546.18
2010-04-06,7604.44
2010-04-05,7600.93
2010-04-01,7539.02
2010-03-31,7447.8
2010-03-30,7460.72
2010-03-29,7464.9
2010-03-26,7403.58
2010-03-25,7385.6
2010-03-24,7408.16
2010-03-23,7478.76
2010-03-22,7419.02
2010-03-19,7386.85
2010-03-18,7443.57
2010-03-17,7474.13
2010-03-16,7426.7
2010-03-15,7350.96
2010-03-12,7362.85
2010-03-11,7353.24
2010-03-10,7327.67
2010-03-09,7294.02
2010-03-08,7292.53
2010-03-05,7291.31
2010-03-04,7173.07
2010-03-03,7164.66
2010-03-02,7135.97
2010-03-01,7100.75
2010-02-26,7035.04
2010-02-25,7013.45
2010-02-24,7030.67
2010-02-23,6974.6
2010-02-22,7078.53
2010-02-19,7083.25
2010-02-18,7080.38
2010-02-17,7035.2
2010-02-16,7013.35
2010-02-12,6874.56
2010-02-11,6898.72
2010-02-10,6819.12
2010-02-09,6835.16
2010-02-08,6713.87
2010-02-05,6782.75
2010-02-04,6787.86
2010-02-03,7042.62
2010-02-02,7101.44
2010-02-01,7008.23
2010-01-29,6883.78
2010-01-28,6956.99
2010-01-27,7035.61
2010-01-26,7028.32
2010-01-25,7073.13
2010-01-22,7030.61
2010-01-21,7174.46
2010-01-20,7329.83
2010-01-19,7443.68
2010-01-15,7356.79
2010-01-14,7448.52
2010-01-13,7430.14
2010-01-12,7370.45
2010-01-11,7449.05
2010-01-08,7425.35
2010-01-07,7393.93
2010-01-06,7377.7
2010-01-05,7354.87
2010-01-04,7326.74
2009-12-31,7184.96
2009-12-30,7241.24
2009-12-29,7252.19
2009-12-28,7261.24
2009-12-24,7255.0
2009-12-23,7217.2
2009-12-22,7184.18
2009-12-21,7147.15
2009-12-18,7086.19
2009-12-17,7063.75
2009-12-16,7180.76
2009-12-15,7141.44
2009-12-14,7186.49
2009-12-11,7125.12
2009-12-10,7104.5
2009-12-09,7067.62
2009-12-08,7056.26
2009-12-07,7155.73
2009-12-04,7182.71
2009-12-03,7157.05
2009-12-02,7222.42
2009-12-01,7212.08
2009-11-30,7092.36
2009-11-27,7070.09
2009-11-25,7232.12
2009-11-24,7170.26
2009-11-23,7186.33
2009-11-20,7084.47
2009-11-19,7117.64
2009-11-18,7226.71
2009-11-17,7234.06
2009-11-16,7237.1
2009-11-13,7119.89
2009-11-12,7063.05
2009-11-11,7155.36
2009-11-10,7126.42
2009-11-09,7135.33
2009-11-06,6958.29
2009-11-05,6950.14
2009-11-04,6830.43
2009-11-03,6812.7
2009-11-02,6784.94
2009-10-30,6739.45
2009-10-29,6955.31
2009-10-28,6765.69
2009-10-27,6932.04
2009-10-26,6960.09
2009-10-23,7066.8
2009-10-22,7182.91
2009-10-21,7107.21
2009-10-20,7158.27
2009-10-19,7222.21
2009-10-16,7133.96
2009-10-15,7204.05
2009-10-14,7182.38
2009-10-13,7031.87
2009-10-12,7051.16
2009-10-09,7015.54
2009-10-08,6990.67
2009-10-07,6912.65
2009-10-06,6899.68
2009-10-05,6795.13
